match_id,p1_name,p1_archetype,p2_name,p2_archetype,winner,method,turns,p1_points,p2_points,p1_elo_delta,p2_elo_delta
54a19709-3ead-4479-a254-4855c66b0069,Miyao,guard_puller,Ruotolo,scrambler,Miyao,Submission - Standing Guillotine,4,0,0,16,-16
4f95921e-3db2-4922-96cc-3b571f1b0c8a,Miyao,guard_puller,Ruotolo,scrambler,Miyao,Submission - Cross Collar Choke (from Closed Guard),15,4,0,15,-15
1fff05d5-fb37-4fe8-a7c6-dac59e9a845e,Haisam,leg_locker,Rodolfo,pressure_passer,Rodolfo,Submission - Americana (from Side Control),4,0,0,-16,16
0ef393ae-66c0-45e8-a16a-c52e58e7f579,Iron Mike,wrestler,Rodolfo,pressure_passer,Draw,Draw,30,4,4,0,0
e09217d6-9a49-4b3d-8477-25c580a32dd4,Haisam,leg_locker,Marcelo,submission_hunter,Marcelo,Submission - D'Arce Choke (from Front Headlock),7,0,0,-15,15
f22d2b6e-7339-4c6e-b1bf-70eac5a6b68b,Ruotolo,scrambler,Iron Mike,wrestler,Ruotolo,Submission - Kimura (from Side Control),26,2,0,17,-17
2a06340b-5edc-4045-af97-7faff4cc6b8b,Ruotolo,scrambler,Iron Mike,wrestler,Ruotolo,Submission - Rear Naked Choke,5,4,0,16,-16
58b43c4c-1b5a-40f6-8152-d972053af741,Rodolfo,pressure_passer,Iron Mike,wrestler,Rodolfo,Submission - Arm Triangle (from Side Control),9,4,0,14,-14
2d5c6bf5-4586-4728-b141-6c6861ffaee7,Ruotolo,scrambler,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,2,0,0,-15,15
4502e597-df01-410f-aa26-5224bdb8100c,Ruotolo,scrambler,Marcelo,submission_hunter,Marcelo,Submission - Triangle Choke (from Closed Guard),4,0,0,-15,15
247a3083-36f4-42e8-8cb6-9cafef291852,Rodolfo,pressure_passer,Ruotolo,scrambler,Ruotolo,Points - 4 to 0,30,0,4,-19,19
9c9ad4f6-4ab3-43b3-b79d-045dfe3db379,Haisam,leg_locker,Marcelo,submission_hunter,Marcelo,Submission - Standing Guillotine,5,0,0,-13,13
4abec67a-7d2e-48fa-abcc-56359cf4f57a,Marcelo,submission_hunter,Iron Mike,wrestler,Marcelo,Submission - Standing Guillotine,2,0,0,12,-12
2bc1db5f-81c8-4fcf-bed9-86a8d5afda91,Marcelo,submission_hunter,Miyao,guard_puller,Draw,Draw,30,0,0,0,0
e7744943-b6e1-42c2-b853-4dcd0817400c,Miyao,guard_puller,Haisam,leg_locker,Miyao,Submission - Standing Guillotine,10,0,0,12,-12
0118fb97-d1fd-410d-9785-f7d22ec2df9d,Miyao,guard_puller,Iron Mike,wrestler,Miyao,Submission - Standing Guillotine,21,0,0,11,-11
52b6b1d9-6825-4518-a617-a3664ee753cb,Haisam,leg_locker,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,24,0,4,-10,10
c6363f3b-3290-4240-a7e6-2dafe16e66bc,Miyao,guard_puller,Iron Mike,wrestler,Iron Mike,Points - 3 to 0,30,0,3,-22,22
602d62d5-4237-40d4-85d4-a1ceb65a81b3,Marcelo,submission_hunter,Rodolfo,pressure_passer,Rodolfo,Submission - Arm Triangle (from Side Control),7,0,0,-18,18
df8947dd-d08e-4f1a-b0f2-7a58cd505ec1,Haisam,leg_locker,Rodolfo,pressure_passer,Haisam,Submission - Kneebar (from Saddle),10,0,0,20,-20
c9a7c1e8-d294-4b5e-8cf4-d7d6f4ad891b,Haisam,leg_locker,Marcelo,submission_hunter,Marcelo,Submission - Anaconda Choke (from Front Headlock),2,0,0,-12,12
44360d2b-80c9-4f51-b4cd-def43dff009c,Iron Mike,wrestler,Ruotolo,scrambler,Ruotolo,Submission - Kimura (from Side Control),24,11,4,-14,14
f048356f-cd0f-437c-96b6-c60c49515167,Rodolfo,pressure_passer,Marcelo,submission_hunter,Rodolfo,Submission - Americana (from Side Control),6,0,0,18,-18
be325132-f8b7-4765-91d3-4f2ca7b520c0,Miyao,guard_puller,Haisam,leg_locker,Miyao,Points - 2 to 0,30,2,0,11,-11
be09dc49-b317-48a3-b174-dbedcf011c24,Ruotolo,scrambler,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,2,0,0,-13,13
66dcdc2f-0a70-459f-a1c6-416f7ac354f2,Miyao,guard_puller,Haisam,leg_locker,Haisam,Submission - Straight Ankle Lock,8,0,0,-23,23
1a93a7d5-847a-4f1b-a4ce-601efbb91a92,Miyao,guard_puller,Rodolfo,pressure_passer,Miyao,Submission - Standing Guillotine,2,0,0,15,-15
1dd61d56-0cb6-4b56-8748-d1316eb0f0e9,Ruotolo,scrambler,Rodolfo,pressure_passer,Rodolfo,Submission - Kimura (from Side Control),2,0,4,-15,15
921bdb4d-ea0e-4f2f-9318-2f504680609c,Marcelo,submission_hunter,Ruotolo,scrambler,Marcelo,Submission - D'Arce Choke (from Front Headlock),2,0,0,14,-14
0bbfbfaa-3403-450d-a692-11c2ef6531e3,Miyao,guard_puller,Haisam,leg_locker,Miyao,Submission - Standing Guillotine,6,0,0,11,-11
c335c93f-3deb-4f24-a62c-1623f5bb4d46,Rodolfo,pressure_passer,Iron Mike,wrestler,Draw,Draw,30,0,0,0,0
0105aca6-af39-4354-86dc-bfc6fdea4ed4,Marcelo,submission_hunter,Ruotolo,scrambler,Ruotolo,Submission - Rear Naked Choke,11,0,8,-20,20
29acce27-96d0-4aae-a4b3-8e5a0842c616,Iron Mike,wrestler,Marcelo,submission_hunter,Marcelo,Submission - D'Arce Choke (from Front Headlock),2,0,0,-12,12
afb16929-505f-4bb5-b1c0-5d403719669f,Marcelo,submission_hunter,Iron Mike,wrestler,Marcelo,Submission - Anaconda Choke (from Front Headlock),6,0,0,11,-11
07ae5193-811d-4b0b-b5fe-b267fb9b2b53,Miyao,guard_puller,Marcelo,submission_hunter,Draw,Draw,30,0,0,0,0
d35cb07e-31b5-470b-966f-aafe1c248c0e,Iron Mike,wrestler,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,17,0,0,-9,9
8ce8ca6c-b502-436c-b44e-c2294903a136,Marcelo,submission_hunter,Miyao,guard_puller,Draw,Draw,30,0,0,0,0
b53e0a2e-e056-4018-a0aa-e78a144b8744,Haisam,leg_locker,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,2,0,0,-9,9
41cf646b-e16d-4b1b-9e3d-057bff7a92ba,Rodolfo,pressure_passer,Marcelo,submission_hunter,Marcelo,Submission - Standing Guillotine,2,0,0,-15,15
bab04403-203c-4914-bd9d-bb4dbe86547f,Iron Mike,wrestler,Miyao,guard_puller,Draw,Draw,30,0,0,0,0
5b597e31-b5c4-4413-ae90-b8057d270bf9,Rodolfo,pressure_passer,Miyao,guard_puller,Miyao,Submission - Triangle Choke (from Closed Guard),8,0,2,-12,12
45539109-7b91-488a-a37b-b9c0cbc9358a,Haisam,leg_locker,Ruotolo,scrambler,Haisam,Submission - Kimura (from Side Control),3,0,0,18,-18
6fa41229-43c4-4ca2-bfa1-fcc6b1527b70,Miyao,guard_puller,Marcelo,submission_hunter,Draw,Draw,30,0,0,0,0
2ac77a2e-6985-4fdc-9be7-d8fb16aa214a,Marcelo,submission_hunter,Ruotolo,scrambler,Marcelo,Submission - D'Arce Choke (from Front Headlock),2,0,0,12,-12
f9da1f2e-5f99-49d7-95e9-6a728cdf272b,Miyao,guard_puller,Marcelo,submission_hunter,Draw,Draw,30,0,0,0,0
49b12c06-d48e-491b-b7e5-06add3ac6b45,Marcelo,submission_hunter,Rodolfo,pressure_passer,Marcelo,Submission - D'Arce Choke (from Front Headlock),6,0,0,13,-13
ce25e46b-b343-488d-92c0-6699e7266dce,Marcelo,submission_hunter,Haisam,leg_locker,Marcelo,Submission - Standing Guillotine,2,0,0,10,-10
6445858f-da26-404b-812c-9a44a3ffb0d2,Miyao,guard_puller,Ruotolo,scrambler,Miyao,Submission - Standing Guillotine,7,0,0,9,-9
d741f9a7-0b09-440a-83be-31216d0eaf58,Ruotolo,scrambler,Iron Mike,wrestler,Ruotolo,Submission - Kimura (from Side Control),22,5,4,14,-14
9ade9fff-4f6c-4c03-95a8-50f9389f5432,Haisam,leg_locker,Iron Mike,wrestler,Haisam,Submission - Toe Hold,8,0,4,14,-14
77bf2060-a873-4312-88ac-d7883447aaaf,Marcelo,submission_hunter,Haisam,leg_locker,Marcelo,Submission - Standing Guillotine,2,0,0,10,-10
5f9476dc-3b7b-47a1-832f-c4012a08f5c7,Haisam,leg_locker,Iron Mike,wrestler,Haisam,Submission - Armbar (from Mount),27,4,9,13,-13
ef103167-cd40-4359-a7a6-d1245ec16e9b,Marcelo,submission_hunter,Haisam,leg_locker,Marcelo,Submission - Standing Guillotine,2,0,0,10,-10
99e7f55b-ca3f-4df8-bff2-3784217449a4,Rodolfo,pressure_passer,Haisam,leg_locker,Rodolfo,Points - 2 to 0,30,2,0,14,-14
b6595bdf-31d9-4598-9f21-364b5101fe5a,Rodolfo,pressure_passer,Haisam,leg_locker,Rodolfo,Submission - Arm Triangle (from Side Control),23,0,2,13,-13
7e30572e-e085-497b-92ea-0afa4740c310,Iron Mike,wrestler,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,2,0,0,-6,6
2a471c9b-48b6-4a3a-8fe3-2d6c523a675d,Iron Mike,wrestler,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,12,0,0,-6,6
33964d60-b048-449a-ac74-a2cb9b09aced,Marcelo,submission_hunter,Haisam,leg_locker,Marcelo,Submission - Anaconda Choke (from Front Headlock),11,2,0,8,-8
1ace3d6a-001f-47d9-83ae-e5ad6f6cee4b,Haisam,leg_locker,Ruotolo,scrambler,Ruotolo,Submission - Kimura (from Side Control),2,0,4,-14,14
7922c238-b8d0-4442-bb12-c5fdba9ba33b,Miyao,guard_puller,Marcelo,submission_hunter,Draw,Draw,30,0,0,0,0
a9863613-ea1d-4c7f-af0a-35b29b3c1a49,Rodolfo,pressure_passer,Marcelo,submission_hunter,Marcelo,Submission - D'Arce Choke (from Front Headlock),2,0,0,-11,11
b53c82f9-05ac-420e-944e-f507183630cd,Ruotolo,scrambler,Iron Mike,wrestler,Ruotolo,Submission - Rear Naked Choke,17,9,0,11,-11
4523989b-d381-41b0-977b-9c60c544692f,Rodolfo,pressure_passer,Miyao,guard_puller,Rodolfo,Submission - Kimura (from Side Control),7,0,0,22,-22
0db54373-e7f0-46e5-a077-8b06b6406c1f,Ruotolo,scrambler,Rodolfo,pressure_passer,Rodolfo,Submission - Americana (from Side Control),3,0,0,-14,14
7a38395f-eb8b-4e12-ac71-6973acd9c03e,Rodolfo,pressure_passer,Miyao,guard_puller,Rodolfo,Submission - Arm Triangle (from Side Control),16,0,2,19,-19
1ddb6751-8b78-4e2d-9b77-246864374602,Rodolfo,pressure_passer,Marcelo,submission_hunter,Marcelo,Submission - D'Arce Choke (from Front Headlock),2,0,0,-12,12
cb2277b7-7cb4-465c-b99c-a44503e3a8d0,Ruotolo,scrambler,Rodolfo,pressure_passer,Rodolfo,Submission - Arm Triangle (from Side Control),18,2,4,-13,13
ae3bd486-74ea-45b9-95a4-01588fe77f48,Haisam,leg_locker,Marcelo,submission_hunter,Marcelo,Submission - Standing Guillotine,2,0,0,-6,6
5c48b3a7-8507-425e-963d-4151ced609dd,Marcelo,submission_hunter,Iron Mike,wrestler,Marcelo,Submission - Anaconda Choke (from Front Headlock),21,0,0,5,-5
42cb13e1-2be9-4f44-bb2a-be0024ce2441,Iron Mike,wrestler,Ruotolo,scrambler,Ruotolo,Submission - Armbar (from Mount),16,0,2,-11,11
868b620f-3bc4-4637-af1f-4a8bac3fdcdd,Miyao,guard_puller,Rodolfo,pressure_passer,Rodolfo,Submission - Americana (from Side Control),6,0,0,-18,18
dee8553a-3b46-4d60-865e-22ec62201236,Iron Mike,wrestler,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,12,0,0,-6,6
ecdd9fb8-8778-4f0e-adef-ee80a8ca2437,Ruotolo,scrambler,Haisam,leg_locker,Ruotolo,Submission - Rear Naked Choke,4,4,0,13,-13
29e9a9ae-b8bb-4208-8a34-ccc5b8946781,Iron Mike,wrestler,Ruotolo,scrambler,Ruotolo,Submission - Rear Naked Choke,16,8,4,-9,9
6ea962f8-41fb-451f-8f4b-7c6e1de657b5,Haisam,leg_locker,Ruotolo,scrambler,Haisam,Submission - Toe Hold,10,2,0,21,-21
2794ad76-4659-43b4-a073-e216fcd1f135,Rodolfo,pressure_passer,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,13,0,0,-16,16
c83ac74e-b671-48ee-9923-d17b6df6d711,Iron Mike,wrestler,Rodolfo,pressure_passer,Iron Mike,Points - 3 to 2,30,3,2,26,-26
6dff0d58-250e-4518-9851-765bcff100da,Rodolfo,pressure_passer,Haisam,leg_locker,Haisam,Submission - Toe Hold,2,0,0,-22,22
bb8017de-b626-4c9d-835d-5bb3cc0aaa34,Miyao,guard_puller,Rodolfo,pressure_passer,Rodolfo,Submission - Arm Triangle (from Side Control),14,0,0,-20,20
a4197e5a-c1d0-49db-bf53-d98ecac9ea21,Rodolfo,pressure_passer,Haisam,leg_locker,Rodolfo,Submission - Kimura (from Side Control),2,4,0,11,-11
4beb141d-d670-4da7-b07f-630b1144d5c5,Miyao,guard_puller,Iron Mike,wrestler,Miyao,Submission - Standing Guillotine,16,2,0,6,-6
86fa3c19-f952-4aa5-934f-5f0ed4ed77f8,Iron Mike,wrestler,Marcelo,submission_hunter,Marcelo,Submission - Standing Guillotine,5,0,0,-4,4
81430ce8-6589-49c6-8f4d-854c9c69cdfa,Haisam,leg_locker,Iron Mike,wrestler,Haisam,Submission - Kimura (from Side Control),13,6,0,12,-12
9fe74704-0243-4b8f-8f6c-af79cfe404f6,Iron Mike,wrestler,Marcelo,submission_hunter,Marcelo,Submission - Guillotine (from Butterfly Guard),8,0,0,-4,4
f0067873-d901-4ac0-8c0a-b601864f9f95,Marcelo,submission_hunter,Rodolfo,pressure_passer,Marcelo,Submission - D'Arce Choke (from Front Headlock),3,0,0,11,-11
7e3299d5-008a-4d37-8b12-6c361580a08d,Marcelo,submission_hunter,Miyao,guard_puller,Draw,Draw,30,0,0,0,0
37747e35-2970-4307-a2a0-9d469960b513,Haisam,leg_locker,Marcelo,submission_hunter,Marcelo,Submission - D'Arce Choke (from Front Headlock),2,0,0,-6,6
bcd335a9-e925-48ee-a24e-2250ef9a3682,Haisam,leg_locker,Rodolfo,pressure_passer,Haisam,Submission - Toe Hold,16,0,0,21,-21
678ce18a-4e36-4838-926c-d83885bc547a,Ruotolo,scrambler,Iron Mike,wrestler,Ruotolo,Points - 3 to 0,30,3,0,9,-9
5d5ddf2f-99aa-4a3f-b238-0cb743f62dc4,Rodolfo,pressure_passer,Iron Mike,wrestler,Rodolfo,Points - 6 to 0,30,6,0,7,-7
f9f50b73-62b4-4b18-99a5-600d4ceff5bf,Haisam,leg_locker,Ruotolo,scrambler,Ruotolo,Submission - Rear Naked Choke,14,0,4,-14,14
89b18ebe-7b5f-4a2a-be27-efb12aa9df17,Iron Mike,wrestler,Ruotolo,scrambler,Iron Mike,Points - 30 to 6,30,30,6,24,-24
2dc415f1-18c2-4965-b77d-c8e2fcc7e85c,Miyao,guard_puller,Ruotolo,scrambler,Miyao,Submission - Standing Guillotine,4,0,0,11,-11
74fe404a-cbf4-48b1-b195-3cf3a842dedb,Iron Mike,wrestler,Ruotolo,scrambler,Ruotolo,Submission - Rear Naked Choke,6,0,4,-10,10
4763c337-7cbb-4bf1-9d4f-0a9306c36e75,Marcelo,submission_hunter,Iron Mike,wrestler,Marcelo,Submission - D'Arce Choke (from Front Headlock),2,0,0,3,-3
dca18b6e-b018-41c4-b429-e16b6054c015,Marcelo,submission_hunter,Ruotolo,scrambler,Marcelo,Submission - Triangle Choke (from Closed Guard),3,0,0,7,-7
46337c46-990c-4466-ad6b-d6eb52764529,Iron Mike,wrestler,Haisam,leg_locker,Haisam,Submission - Toe Hold,11,0,0,-11,11
54bc35fd-dd7d-4db3-aab9-620515015a0d,Rodolfo,pressure_passer,Haisam,leg_locker,Haisam,Submission - Straight Ankle Lock,20,2,0,-20,20
6a18c302-537a-4d5d-9dc2-19fdcdb4b4f9,Ruotolo,scrambler,Haisam,leg_locker,Haisam,Submission - Straight Ankle Lock,2,0,0,-16,16
713e6d38-0dce-4a5c-a611-50a7ea5381a4,Ruotolo,scrambler,Miyao,guard_puller,Ruotolo,Submission - Rear Naked Choke,8,4,2,23,-23
